,Stock_Returns,Bond_Returns,Commodity_Returns
1986-01-15,0.00783969764795045,0.007959340671370871,0.005062912296891264
1986-01-16,0.004369555776971401,0.0008970934688979647,-0.011079816866632841
1986-01-17,-0.0035378185191088365,0.004116912556582479,-0.009020877245809468
1986-01-21,-0.012666120435723571,0.0023010858676441,-0.013518144777426744
1986-01-22,-0.011176383050709449,-0.003602865538446153,0.0011451658560437394
1986-01-23,0.0037348001686572365,0.0034740658837774225,0.009986248023956756
1986-01-24,0.010673158755355015,0.00025287671232876707,-0.006808001628830329
1986-01-27,0.004650519536543163,0.0072261201808775455,0.010852156978308436
1986-01-28,0.011668827696935223,0.0054420583352522275,-0.002775806124518443
1986-01-29,0.002287763848836777,-0.0023435273191801803,-0.006139024111239566
1986-01-30,-0.0045650838638428,-0.0003985469810625653,-0.0033378520091055237
1986-01-31,0.01170399334453509,0.001545611803081127,-0.012266947249560569
1986-02-03,0.01029373853591431,0.004645303044057227,-0.026527404289592996
1986-02-04,-0.005468374420547928,0.004156275943772265,-0.03118702875825718
1986-02-05,0.0007989728516311079,-0.0004057635602774199,0.02687401856800453
1986-02-06,0.0023947900580278962,-0.0036515602656566736,-0.0016499215281224886
1986-02-07,0.005106086717841407,-0.004931068375846261,0.029693924166285912
1986-02-10,0.007830014698390064,0.007903132171587142,-0.018959757816169875
1986-02-11,-0.0014798710510987025,0.004813192201881371,-0.002327653857919998
1986-02-12,0.00023158138283552177,0.0015505382426395677,-0.004812819965870353
1986-02-13,0.006621256043425783,0.0041719756210658685,0.00304097954371918
1986-02-14,0.01085556888964434,0.011454112705898556,-0.003846462056254496
1986-02-18,0.012240637552994649,0.003593877083072841,-0.012978306920869986
1986-02-19,-0.012092616220768626,-0.003716889082774317,0.0047271047841561655
1986-02-20,0.01119406068146156,0.002217745556006461,-0.006827461265986989
1986-02-21,0.010800080475657836,0.012878252027726954,0.0015246185050570293
1986-02-24,-0.0012465443210022409,0.006708377066854711,0.019259782800755687
1986-02-25,-0.0024516495530713107,-0.00043777615194508837,0.018082410988131903
1986-02-26,0.0011171187608927102,0.002905388531787349,-0.004558195583265645
1986-02-27,0.012185373451790271,0.014404581603848629,-0.013658254164583215
1986-02-28,0.0006614362290355835,0.001574531517753066,-0.008871398078975412
1986-03-03,-0.0066102591754968465,0.010185660955662264,-0.017968907732687334
1986-03-04,-0.004613580403604489,0.004308667062481025,0.009991776315789512
1986-03-05,-0.00017830708642141424,-0.012625225615821816,0.004654697444666178
1986-03-06,0.0035214788170541134,0.005648981661633187,0.0235438729198183
1986-03-07,0.001954437133492304,0.005666044524973683,-0.01612669086110197
1986-03-10,0.0044775212751766436,0.014390132171975434,0.011723203626949895
1986-03-11,0.02255274326532031,0.004344394002910886,0.006111869754862331
1986-03-12,0.003668655685484357,0.0015894509698660539,0.014297385620914982
1986-03-13,0.002795257478457103,-0.0045992893193165865,-0.01479739648967815
1986-03-14,0.014408853617966956,0.002276384369104151,0.002136244956088218
1986-03-17,-0.007947600332100402,-0.002797923062383812,0.011197957787251855
1986-03-18,0.004730049086003829,-0.003895080957055221,0.002186162114331092
1986-03-19,-0.0007633924705789942,0.000899484507767077,0.0013633707719276078
1986-03-20,0.003989758736271831,0.0029589800404907184,0.0012188796680496774
1986-03-21,-0.013528354777499585,-0.0011579958351610074,0.011267386743336829
1986-03-24,0.008528351437369519,0.007527414662385723,-0.018147123610470883
1986-03-25,-0.002592107277462618,0.00021095890410958903,0.0075912713422985325
1986-03-26,0.010991827784751829,0.004353819625323759,-0.011275226863778244
1986-03-27,0.007037497460887331,0.010636134320319129,-0.00845793291261876
1986-03-31,-0.0002929544455837485,0.007803255919535264,-0.021153541435588785
1986-04-01,-0.015738780254909268,0.001600206387074493,0.002306758397409902
1986-04-02,0.0024241189321183576,0.0030024244246643307,-0.0016285110563788454
1986-04-03,-0.01374572738058244,-0.005380116613383351,-0.014707468320301897
1986-04-04,-0.016260157265230113,-0.002582456869991747,0.0022985674998974304
1986-04-07,-0.0002623532203124279,0.002006312895463863,0.02290566089247448
1986-04-08,0.021388266129613642,0.008612634572929602,-0.02507506505638235
1986-04-09,0.00098490803070872,0.00300834373303054,0.00962275514673694
1986-04-10,0.01150803183489302,0.0030123067482473232,0.002860667850703047
1986-04-11,-0.0019878244622315573,-0.004010235842066425,0.007841016628362896
1986-04-14,0.0055515427885619575,0.007644680756782146,-0.0075385647216633656
1986-04-15,0.0018964807424024512,-0.0019138103235219125,-0.012948045629020966
1986-04-16,0.01888699606216293,0.017268134448905008,-0.018882650965356684
1986-04-17,0.0033440572806193725,-0.003357050294653911,0.015449889045512366
1986-04-18,-0.002674541825079979,-0.0040538093887528435,0.006184886885290952
1986-04-21,0.00973677928380523,0.004129419157083085,0.003401267621025106
1986-04-22,-0.0094794772907838,-0.014562760313239382,0.012415426712226285
1986-04-23,-0.0027637908341141553,-0.007492394829891045,0.003778456077128789
1986-04-24,0.0011168739295177588,-0.010215846326171951,0.007260549229738622
1986-04-25,0.001115564866150276,-0.004640549883240613,0.004840940525587811
1986-04-28,0.003260590890309389,0.0075773393274144235,0.0032426279845412247
1986-04-29,-0.010572681030358688,0.007190499049904997,0.015989234970514854
1986-04-30,-0.02074753793332762,0.0002021917808219178,0.016789373222702686
1986-05-01,-0.001528535172473533,-0.004672381714266324,-0.01300028094909711
1986-05-02,-0.001573440934744208,-0.003962886475674394,0.005240140772176716
1986-05-05,0.01252183877284474,0.00479546612690554,0.003874222902964464
1986-05-06,-0.002061120780637915,-0.0004919461530218996,0.0029233017924454874
1986-05-07,-0.004889578634505676,0.0022953597541548088,0.007363657283117275
1986-05-08,0.0044476577584458,0.002297352406613664,0.023642732049036663
1986-05-09,0.003036314282787389,-0.005360720776999854,-0.0004091196489010018
1986-05-12,-0.0011351871580084214,-0.012486720379714732,-0.017165252765788508
1986-05-13,-0.0049246492125937244,0.0029732769270912856,0.0055398515975972895
1986-05-14,0.004779787684612957,-0.0018605419111145827,-0.0026730921275553987
1986-05-15,-0.013092534723638584,-0.008706553746646195,-0.00833018749213543
1986-05-16,-0.007123654059294937,-0.013382920739008729,-0.0034133590498427453
1986-05-19,0.0018903697017973453,0.0013368307496480162,0.0008658118896345267
1986-05-20,0.012478575043700424,0.00705003896105138,-0.017123156970753284
1986-05-21,-0.002795322774991505,-0.001149179175879226,-0.011506452155680023
1986-05-22,0.019834352216924863,0.001582720120977399,0.006533808201958814
1986-05-23,0.005122484638265368,0.0029533122682730856,0.00928828817109184
1986-05-27,0.014087399256274002,0.00842401191550808,-0.008261906296320176
1986-05-28,0.007681327406792616,0.00021178082191780826,0.003015179871074913
1986-05-29,0.005473749414099061,-0.01746346819358796,-0.009808748833834313
1986-05-30,-0.002540485663672709,-0.003849183046143772,-0.01377929572488523
1986-06-02,-0.00933904491765436,-0.017428077812358958,-0.005267627312050438
1986-06-03,0.0019180592294347765,0.00898780955542614,-0.004388480571969833
1986-06-04,-0.006394819357897763,-0.013134262583878122,-0.008855841371918527
1986-06-05,0.007009885373305602,0.0055921380112561115,0.019302775111856185
1986-06-06,8.143404420102307e-05,0.02474450162596543,0.003195989762223572
1986-06-09,-0.023242526550398712,-0.01150776996114923,-0.011183375634517769
1986-06-10,-0.0015836175703463071,0.004287230885496117,-0.004785968289617859
1986-06-11,0.006469667918488575,0.004296389268330967,0.006783622588791616
1986-06-12,0.0014929730977548685,0.002259807317437422,0.008192237388090495
1986-06-13,0.017557622004754192,0.017411434303614574,0.006564059129468225
1986-06-16,0.0016278401588261104,0.007543192317727992,-0.012832143467571222
1986-06-17,-0.007231945492157109,0.0002090410958904109,0.007778058948097355
1986-06-18,0.0026191912161332986,0.004364871917796259,0.011471315104338851
1986-06-19,-0.0037961056113215994,-0.008059868980491486,0.005670608218462103
1986-06-20,0.014422700596872009,0.0064360821889896825,0.0010004027595524876
1986-06-23,-0.009370737971808762,0.0040909472285890576,-0.002764582197648191
1986-06-24,0.007216848699764578,0.00577280170727519,0.007392656801114006
1986-06-25,0.007691348847804758,0.003691180466370279,0.01350111755662087
1986-06-26,-0.0007632153143740661,0.00020328767123287676,0.0056981872880705895
1986-06-27,0.003457427801557333,0.002997514688454972,0.005539147959894963
1986-06-30,0.004967909471367271,0.002705069545540817,-0.014042606832219806
1986-07-01,0.004783913912300264,-0.001196370770636137,-0.008335890354914555
1986-07-02,0.0026186465628099675,0.00020191780821917808,0.00234644938373485
1986-07-03,-0.0036011225686550796,0.00440645427276606,0.0041802793712859545
1986-07-07,-0.030739864334399125,0.0008010958904109589,-0.017445658439113162
1986-07-08,-0.010079929043661841,-0.008856562770497466,-0.010363842573883229
1986-07-09,0.0050913158863077354,0.009313664622956934,0.0007376768448508209
1986-07-10,0.0007824198043264731,0.00020027397260273966,0.0002500987231801588
1986-07-11,-0.003250867470434793,0.0009013450759386883,-0.00555343536564501
1986-07-14,-0.016968048012710013,0.004113246910849643,0.006113779824526544
1986-07-15,-0.01868882842734632,0.0065481622151098,0.02195214983756211
1986-07-16,0.0057775863372782075,-0.0026207673175061377,0.02149347473551444
1986-07-17,0.004510501009147515,0.0016069959164484206,-0.014426469105936812
1986-07-18,0.001228420710533307,0.0016077194572389872,0.01118596832133778
1986-07-21,-0.0005076794587817178,0.0020007734619300046,0.011770209107689222
1986-07-22,0.008211933362291202,-0.004029781113245619,-0.011233427882392677
1986-07-23,0.002057290739071682,-0.006115216776798157,-0.0044231012258308935
1986-07-24,-0.0030167227813587827,-0.003997262378752866,-0.00019040365575018203
1986-07-25,0.009539837367405823,0.001601623171236164,0.005306925664952722
1986-07-28,-0.01752562939169755,-0.01327509884051042,0.01598828031269339
1986-07-29,-0.0061861424899776205,0.008577709166650814,0.0013300351775658026
1986-07-30,0.008697477124665287,0.00020301369863013702,-0.006132379959282952
1986-07-31,-0.0019865642164847985,0.005101699493245747,-0.01362693912218027
1986-08-01,-0.005124476876588124,0.0002010958904109589,0.009699763204214172
1986-08-04,0.0045975131506452716,0.0013034143253442204,0.01862372549757341
1986-08-05,0.0044069378445052996,-0.003988638483227741,0.008913841077540674
1986-08-06,-0.0008015966012098197,-0.00536348663878215,-0.005869719083298808
1986-08-07,0.0008444390784267952,0.0015973928185574065,0.012532989627447309
1986-08-08,-0.0006749426588414932,0.010720176139078993,-0.0023761608030453685
1986-08-11,0.016041825880781513,0.004113246910849643,0.0011909101956495414
1986-08-12,0.011052034830716595,0.0016051944700139615,0.00576540272855275
1986-08-13,0.009575087803565864,0.0058446562221445494,-0.0013878329290515354
1986-08-14,0.0023608980965426074,-0.0005096131532769169,0.00305747570938264
1986-08-15,0.003654797549175193,0.001608444694806717,0.007397501234924775
1986-08-18,0.0009306534169872817,0.0005868493150684932,0.002738743048496195
1986-08-19,-0.003516898531830459,0.008715347598276494,-0.015457277801631641
1986-08-20,0.013224655544481713,0.0016135690973184825,0.00643262102049702
1986-08-21,-0.00040039276856695954,0.0030394123477858965,0.009087735769568894
1986-08-22,0.0020827663566891363,-0.007601439257253336,-0.0005725600591645064
1986-08-25,-0.009512789718165826,0.0012897909227829894,9.548134533221564e-05
1986-08-26,0.0202978040791415,0.006597695323081854,0.010824164021290272
1986-08-27,0.0018193589642852004,-0.006187296387238689,0.003341164803249086
1986-08-28,-0.0018160549085077804,0.0016120964299565215,0.000411842229125492
1986-08-29,0.00035594185727783056,0.0066029498530023115,0.008609840153377402
1986-09-02,-0.017435608789082013,-0.0049156092385694355,0.006495551072290828
1986-09-03,0.00627715086019176,-0.01177935698981199,0.00563099596792882
1986-09-04,0.014995201425715532,0.0037263690429498774,-6.912920247947874e-05
1986-09-05,-0.013237208313097382,-0.011711611027270145,0.0008987417615338168
1986-09-08,-0.009302518543933713,-0.0035896966902169264,-0.010521953353440971
1986-09-09,-0.001894096968885317,0.002300685983896981,-0.00853965003723012
1986-09-10,-0.0024629572207428567,0.00020136986301369863,-0.014574385693163385
1986-09-11,-0.04808550554605662,-0.015036676483974968,0.0012622654091645202
1986-09-12,-0.019176777988310408,-0.00393731265091068,0.0002854356461547969
1986-09-15,0.005505719350336946,0.00756590558463877,-0.005921099564834775
1986-09-16,-0.0009485264222962586,0.00020630136986301369,0.0014233087742798745
1986-09-17,-0.00017265900531293618,0.00507869156430376,0.007142259963930364
1986-09-18,0.0027192891174427913,-0.010853110642905542,0.004186184405573723
1986-09-19,-0.00043041989487058174,-0.0032389999557288353,0.007687947282647213
1986-09-22,0.011713474369197565,0.004085877897825846,-0.015246868005015847
1986-09-23,0.003149897911014277,0.002978083299229343,0.0036178416718237742
1986-09-24,0.002588367696741312,0.007161996861660998,-0.010683963382820405
1986-09-25,-0.01883357445078881,0.0009006755558751523,-0.005441622418525416
1986-09-26,0.0017253758932196386,0.00020465753424657533,0.004302397049784856
1986-09-29,-0.00999006204242281,-0.004241003267170068,0.01031991744066052
1986-09-30,0.006132850418208102,0.006473884121864937,-0.007245171864978528
1986-10-01,0.009856470288370778,0.002994578854637103,0.006089682235834504
1986-10-02,0.0013698290114252387,-0.002582456869991747,-0.0036031536513145843
1986-10-03,-0.0008977062958356319,0.010014694672984045,-0.01663683017066464
1986-10-06,0.004578289481372844,0.002705927271334368,-0.0004611874362833168
1986-10-07,-0.001575922647206851,0.0001994520547945205,0.016804681998105808
1986-10-08,0.009683840186888835,-0.0019028161774790316,-0.004275035227245483
1986-10-09,-0.0035067880596167944,-0.001199979335619948,0.0036937541974477743
1986-10-10,-0.0015688376781901605,-0.0018967303458856835,-0.006559766763848396
1986-10-14,-0.0004671335669584887,-0.008230001342450333,0.004198656429942328
1986-10-15,0.014572834285281557,-0.0011837932087864413,0.006319436148608304
1986-10-16,0.003056933493341907,-0.0011820030347360624,-0.0024691651135460013
1986-10-17,-0.0028806514629594604,-0.0025642525114076627,0.0027965869738548754
1986-10-20,-0.012016392401577812,-0.005586557240192397,0.008579972942823977
1986-10-21,-0.0003813888944571575,0.006443609246557625,-0.0004941815999717214
1986-10-22,0.0016109446165741836,0.005768367527914436,-0.005320964836898257
1986-10-23,0.012782546104620264,0.004387157864474002,-0.008130658618853205
1986-10-24,-0.004262806242329331,-0.002579414552267843,0.00011932035127903973
1986-10-27,0.0021405597976305035,0.00410049553486343,0.008375289317330559
1986-10-28,0.002052143173796095,-0.001885815255233481,-0.0052650260293422005
1986-10-29,0.007021683411943425,0.002994578854637103,-0.00927743086529875
1986-10-30,0.011496655783153287,0.007210574472875163,0.016267483042199382
1986-10-31,0.001107829002642724,-0.0018991627965182039,-0.002197282929710553
1986-11-03,0.0074596579887280514,0.0041102193661052494,0.003208467512786584
1986-11-04,0.0016273144488128108,-0.0012017861274517005,0.007847996695580228
1986-11-05,0.0015434804529765864,0.005121033655408547,-0.0013934426229509356
1986-11-06,-0.0028794172625307146,-0.005405173924194828,0.005264947643672135
1986-11-07,-0.0004066817696843916,-0.005382894088869979,0.00010498075352849412
1986-11-10,0.001464786605742452,0.0020053326866934615,0.005656702317498485
1986-11-12,0.0020720533730893553,0.0025028777647188986,0.002392261151304753
1986-11-13,-0.014677242645741884,0.001601623171236164,0.006174913400604831
1986-11-14,0.0060900160543153605,0.0030063672737061613,-0.003696027633851462
1986-11-17,-0.005276046160052394,0.005524370206939516,-0.0050272163089830615
1986-11-18,-0.02643808954018545,-0.003312278981356724,0.00511069296350497
1986-11-19,0.0037165507532279647,0.005835580221863985,0.0017103103982250012
1986-11-20,0.018471763536155983,0.00019698630136986303,-0.0034378533028771585
1986-11-21,0.015740539188421554,0.0016073574749167836,-0.002280514910168563
1986-11-24,0.0064670801836144145,0.0048318948869862256,-0.0034575980136215545
1986-11-25,0.0029096836919892954,-0.002628492494634029,0.003097020573065157
1986-11-26,0.0024177221579666512,0.0001958904109589041,0.0033195983982357014
1986-11-28,0.0018088874884985007,0.0003917808219178082,0.006709778924353094
1986-12-01,-0.0006821208896262697,-0.0015269322308371256,0.01236483147745937
1986-12-02,0.01987551450546854,0.007277262666430096,-0.00992088266342783
1986-12-03,-0.0005905271515133093,0.0016113626674837882,-0.008036871008793578
1986-12-04,-0.003190911159767773,0.0037449185252541595,0.0025773791636809484
1986-12-05,-0.007390116846363259,-0.007582498769858623,1.1528041962138856e-05
1986-12-08,-3.979180200186505e-05,0.0020000372574920807,-0.0072279989855439375
1986-12-09,-0.007485287686735731,0.0023196453266978016,-0.007001939177185168
1986-12-10,0.006739441362312082,0.001611729334739988,0.00585855278544356
1986-12-11,-0.011117343282919578,-0.004754292492400693,0.0056849227478288356
1986-12-12,-0.0033041546983106906,-0.0005113902767370451,0.00273969435646082
1986-12-15,0.003476857041158299,-0.0008256161103307688,-0.0037928132529425618
1986-12-16,0.00737273487275325,0.002316223201244355,-0.003471659684773254
1986-12-17,-0.009918396233122184,0.00019506849315068496,-0.006073344636179923
1986-12-18,-0.0031507464331439468,0.0009021651295662344,0.0001986190136813448
1986-12-19,0.011953954789020171,0.0009022104095678477,-0.002721708251565369
1986-12-22,-0.003924221136047512,0.0005835616438356165,0.006207906295754072
1986-12-23,-0.009688456933103051,0.001610630615477711,0.003410744426983303
1986-12-24,0.00166438121378798,0.0009023475289905914,0.004338847769089771
1986-12-26,0.0006889490129495801,-0.0003206577734923912,-0.0011089035715936557
1986-12-29,-0.009112263148732593,-0.0057647524727424074,-0.001237337527175142
1986-12-30,-0.0053132916233569185,-0.0040232546429188176,-0.00031261216408673414
1986-12-31,-0.00493075141684729,0.00019808219178082194,0.0005443468995389722
1987-01-02,0.0176735302129003,0.003920503489751299,0.005718320619523487
1987-01-05,0.02329075092003152,0.007670687323964342,-0.002014203008643856
1987-01-06,0.002339491384190317,0.00019397260273972604,0.0044286571019973575
1987-01-07,0.010087835525247613,0.0023210186596440067,0.0032379552656960357
1987-01-08,0.0076371634130658625,0.0009024865711424225,0.013756952869274695
1987-01-09,0.0056359305578010934,0.002323773032960892,0.005746477601156208
1987-01-12,0.006068011981507526,-0.0022598970256441373,0.011460964247628658
1987-01-13,-0.001344508652900367,-0.0033439287601685595,-0.0025525492198077426
1987-01-14,0.010348152779711572,-0.000512576088470344,0.008545106591303586
1987-01-15,0.01085126190596819,0.0023189596218468147,-0.003927452451348179
1987-01-16,0.0029756622621608386,0.0037422557741059654,-0.0007752968279284289
1987-01-20,0.010365066014262014,0.0021910085059921192,0.008453038055465491
1987-01-21,-0.004460348531511782,0.00019205479452054795,-0.000655031530331307
1987-01-22,0.022662811406856557,-0.001227258474025948,0.007643340406385812
1987-01-23,-0.013909669262367252,-0.0019334823573900653,-0.0010694479663950762
1987-01-26,-0.0018142196996667745,-0.007176767481905989,0.0023398525451414627
1987-01-27,0.015355568685778032,0.0009019419204002043,-0.0054395701198025614
1987-01-28,0.006027374964326482,0.002315540693224834,0.0012842939704611476
1987-01-29,-0.004212068583216433,0.0001953424657534247,0.0034388199650590145
1987-01-30,-0.0005834439462043539,-0.003328996640436231,0.0064132938104000115
1987-02-02,0.008647204286624355,-0.0029262738462680024,-0.006000153288587606
1987-02-03,-0.001664033106686058,-0.001207216572558991,-0.004615401561966492
1987-02-04,0.013225205779973548,0.0016051944700139615,-0.0035633659421894226
1987-02-05,0.005435520433593188,0.0023107809675817137,0.0067524044334865705
1987-02-06,-0.003983479522690181,0.0009018105414315726,-0.006971869829012768
1987-02-09,-0.006713343898898327,-0.003624937388909849,-0.004454664622630999
1987-02-10,-0.011108701097243823,-0.0054023830959042275,0.001617996585469239
1987-02-11,0.008979536681335887,-0.002594659349491452,-0.015830752434214945
1987-02-12,-0.006917969909277399,0.00440645427276606,-0.006044758379461279
1987-02-13,0.014803051890734718,0.002305379326128889,-0.0016171831402964634
1987-02-17,0.02070067134304621,-0.002702825051378415,-0.0015741744139622373
1987-02-18,-0.0002451112439465497,0.0023040352278158424,-0.00932283752442098
1987-02-19,0.00052551989849281,0.005122975165597032,0.0008764747263898531
1987-02-20,-0.00031514632343176974,-0.0005048834771914999,0.018942929240554296
1987-02-23,-0.010858925263471764,0.0012983506596647367,-0.018466374913774453
1987-02-24,0.0017706636141163745,0.0037224212979704773,-0.008341206018571912
1987-02-25,0.0039592586886849634,-0.001915035054708181,-0.012570578804284692
1987-02-26,-0.003662001918739,0.00019753424657534247,0.010236257530120474
1987-02-27,0.004382318311421107,0.0016066347814932822,-0.00017469893550114968
1987-03-02,-0.004222421377508835,0.002001330077656509,-0.0011299171782357398
1987-03-03,0.003957579919390497,-0.0026192248218027256,0.0214344023323616
1987-03-04,0.01583837842227176,0.005140515335933321,0.00542311732200762
1987-03-05,0.0065830293417923355,-0.0012153906901159214,0.0073243019202162704
1987-03-06,0.0004819449736070958,-0.004726810782035388,0.012941335617982386
1987-03-09,-0.008119506775635109,0.0005942465753424657,4.451566951568786e-05
1987-03-10,0.008879631172347136,0.00019808219178082194,0.0037391497885599367
1987-03-11,-0.0018909022232947992,0.00019808219178082194,0.0035034813073751003
1987-03-12,0.00313459291709628,0.000901681066744784,0.004375110482587985
1987-03-13,-0.004566947897434059,0.002311459021555214,-0.0019910238922867807
1987-03-16,-0.005726322323045596,-0.0015198377207821866,0.006018054162487464
1987-03-17,0.0147104398319442,0.0016062740697120842,0.008852563189552187
1987-03-18,0.0010599294194273412,-0.0005066555205190913,-0.00929616316069537
1987-03-19,0.004440152327306768,0.00019753424657534247,0.008901068785968747
1987-03-20,0.013907872151183165,-0.0005060646283886196,-0.001868813629301247
1987-03-23,0.010027803265668213,-0.0015145234889753618,0.0010341261633919352
1987-03-24,0.001593873623625841,-0.0012054047432277098,0.013897346672466336
1987-03-25,-0.0041771970044940385,0.0009015113881297221,-0.008548016902979459
1987-03-26,0.0018309733804795505,0.0016048354475334627,-0.00030289590116938664
1987-03-27,-0.01595051310867579,-0.006102783722618088,0.002045166805535903
1987-03-30,-0.02340185918858051,-0.013962461856305059,0.0007667221010345671
1987-03-31,0.008644536287952587,0.0022900733748233873,0.0011761786064981015
1987-04-01,0.0023311369466061387,-0.005330405157181223,0.002360371623806312
1987-04-02,0.004275258154198935,0.00020794520547945207,0.0012472984161460145
1987-04-03,0.023090279149103887,0.00020794520547945207,-0.0024055757810067524
1987-04-06,0.005126355734325072,0.004091675523517018,0.000721259944236996
1987-04-07,-0.017420134303616108,-0.005322171759808936,0.006777108433734913
1987-04-08,0.0019212218798350114,0.0009001691180806773,-0.0046906720803504545
1987-04-09,-0.014801938604293576,-0.011456624076195084,0.003918369099633835
1987-04-10,-0.0012633856986072887,-0.013389217732687465,-0.012414987809572729
1987-04-13,-0.02348796658539498,-0.005440846328244175,0.0016566509663797913
1987-04-14,-0.022617434232598654,-0.01387346546452052,0.0014593332468542108
1987-04-15,0.018913879889784324,0.012404167427268069,0.013287566248934237
1987-04-16,0.008683733650339587,0.0049722203497012995,0.003579265824402933
1987-04-20,-0.002858064597790921,-0.010570157953689976,0.0017726356013161304
1987-04-21,0.02439795545344503,0.0008984932534732095,0.00905941066149607
1987-04-22,-0.020063482225622487,-0.003137379384370921,-0.003129200268817245
1987-04-23,-0.0012883286815076336,-0.009793231184483879,0.015294836412665713
1987-04-24,-0.01847855161845724,-0.0050948773450298,0.006629593509430709
1987-04-27,0.0011011564744651814,0.00738135605843478,0.0003195052821436395
1987-04-28,0.0024128844543127577,0.006269841363463911,0.0026788658094296647
1987-04-29,0.0072917683883229065,-0.004456898270779504,-0.007737679312754264
1987-04-30,0.0133182623951853,0.00965415347516018,0.009113221420212758
1987-05-01,-0.0011443563220580044,-0.01179785002412038,0.00295557402789326
1987-05-04,0.0046175279585538576,-0.00794418425448235,0.010887026634333052
1987-05-05,0.020666337050931904,0.004896659010386122,0.002773419707475133
1987-05-06,0.0004401871890855613,-0.005740490719908661,0.010305948379412344
1987-05-07,-0.0025722061883951537,0.0028928457643801,-0.0028474373064242275
1987-05-08,-0.004546830364571708,0.00490020296200624,0.009167877360853671
1987-05-11,-0.006135555179219154,-0.008584713668659753,0.01787132644956313
1987-05-12,0.0059333279325479715,0.0015613245397317589,-0.012387826765509202
1987-05-13,0.0023185244516252808,0.00023424657534246583,-0.0022716049382716093
1987-05-14,0.0008843432829823693,-0.001091123479084434,0.00643436943179565
1987-05-15,-0.02314436441208856,-0.014854802201301231,0.007180092455985054
1987-05-18,-0.002713700028433408,0.005329794203329476,-0.0087890625
1987-05-19,-0.02452467793121793,-0.010216943668209112,0.0058128078817734075
1987-05-20,-0.005042570941746982,-0.0017144093664914033,-0.011264570477030113
1987-05-21,0.007045117116049937,0.003514761580821902,0.011095700416088759
1987-05-22,0.00710279522789925,0.0061527805219684616,0.003527336860670305
1987-05-26,0.024631349586229145,0.016217287001436664,0.0023432923257173943
1987-05-27,-0.0013142900089470055,-0.0030748357988294684,0.0004870446132865247
1987-05-28,0.007030785516068061,0.0028875161325832427,-0.00584169019569647
1987-05-29,-0.0022699258492988594,0.00488958717224336,-0.001664871217314734
1987-06-01,-0.0009307808533918217,0.0033625135636651217,0.00402197371002555
1987-06-02,-0.004726892249452996,-0.017544192720509208,0.00478749389350286
1987-06-03,0.01736812699866297,0.005524192522310286,0.003500583430571691
1987-06-04,0.005520138720990442,0.004211084251238754,0.002713178294573515
1987-06-05,-0.005557572778514429,0.005552814816431655,0.003285659064553581
1987-06-08,0.011143257378244176,-0.0012929071170310492,0.001733769986514977
1987-06-09,0.0018872929235977944,-0.0017552261405333776,-0.0013461538461538858
1987-06-10,0.0006391363098305902,0.0002345205479452055,-0.0013479684190255135
1987-06-11,0.004235754060760488,0.002891066177353963,0.001928268414963297
1987-06-12,0.009674234340625532,0.013633218470849487,0.003849114703618151
1987-06-15,0.00503951845320949,0.0033685139697586693,0.011982361963190248
1987-06-16,0.005344049082620428,0.0002268493150684932,-0.0017997537179124112
1987-06-17,0.0001640234655695405,0.003590093442337565,-0.0034162080091098
1987-06-18,0.002887060430632138,-0.0024603807368948787,0.003713578366025372
1987-06-19,0.0041872444930293184,-0.0017851624141720125,0.0
1987-06-22,0.008730470942189594,0.005390733558998618,-0.017740252347974383
1987-06-23,-0.003939936201358241,0.00022547945205479453,0.005408537763183174
1987-06-24,-0.005090319882960047,-0.005136795545502687,-0.005091258405379384
1987-06-25,0.006843531916061575,0.004260010517994082,0.005889736410157331
1987-06-26,-0.005825957543860394,-0.007796202612587424,0.012382415050873565
1987-06-29,0.0024091360383919898,0.002696147912862119,-0.00047406845548492166
1987-06-30,-0.012666430574193366,-0.002444409414007505,0.0015177385695313015
1987-07-01,-0.0034868340743215986,0.0015672148138389911,0.0054934646713391535
1987-07-02,0.008879654122028846,0.004252516609165943,0.007818387339864508
1987-07-06,-0.0023230423837160567,0.0015804633644690956,0.009627067950275679
1987-07-07,0.00813321644870557,0.0008982928760013668,-0.004258470653582758
1987-07-08,0.002895298198142493,-0.002453109447594422,0.0014875418371143034
1987-07-09,-0.002497711602410857,-0.003114650631957116,0.007797994801336694
1987-07-10,0.002764067813093796,0.003579263521821961,-0.0018422991893883851
1987-07-13,-0.002399682997996533,-0.0033255182306003547,-0.003229974160206761
1987-07-14,0.009914467849553963,0.003578065040957545,0.0011110082399778953
1987-07-15,-0.0008368071783695362,-0.0064393897500282776,0.007953389438638771
1987-07-16,0.00734488332153771,0.0015656513363566313,0.005229837599779685
1987-07-17,0.006044080770959637,0.0035744753907615283,-0.001277838627236072
1987-07-20,-0.010171911779470966,-0.002649607792947039,0.006397367940047527
1987-07-21,-0.009120481460123786,-0.0050896651831505435,-0.014802034144569487
1987-07-22,-0.0002592337560528568,-0.003085173687620403,0.006636556364641778
1987-07-23,-0.0021396040441454822,-0.001091977244373924,-0.009522937459939484
1987-07-24,0.00474315800870051,-0.0010902700928787086,-0.015253767218267544
1987-07-27,0.0044621364239498815,-0.0006184274702168077,0.004506196019526731
1987-07-28,0.005407991980650229,-0.0010868603328956926,0.02102803738317749
1987-07-29,0.01062980650899048,0.0008976917193205039,0.00311212814645323
